__label__premise	Autofahrer agieren bei entgegenkommenden Fahrradfahrern als hätten sie Vorfahrt und die Fahrradfahrer würden unerlaubt ihre Einbahnstraße in falscher Fahrtrichtung queren und wären selbst schuld, wenn sie das nicht überleben.	8718
__label__premise	( Ist mir schon mehrfach passiert)	17262
__label__mpos	Zumindest in Fahrtrichtung Norden (Steigung!) würde ein Schutzstreifen für mehr Sicherheit sorgen.	1749
__label__mpos	Bei den nun endlich begonnenen radikalen Erneuerungsmaßnahmen im Bereich Hauptbahnhof/Bonner Loch/Südüberbauung/Busbahnhof sollte dringend der Radverkehr eingeplant sein.	3740
__label__mpos	Wie schon an anderer Stelle gesagt, muss hier auch ein funktionierendes Park & Ride System her.	15167
__label__premise	Hindernisse mitten im Radweg	8018
__label__premise	Hier sind auch schon einigen SchülerInnen auf dem Schulweg kleine Kollisionen mit glücklicherweise geringen Sach-/Personenschäden entstanden.	15865
__label__premise	Die Gullideckel auf dem Parkplatz liegen längs zur Fahrtrichtung und gefährden dadurch Radfahrer.	16335
__label__premise	Auch hier muss man als Radfahrer unnötigerweise eine Vollbremsung hinlegen, während Autos parallel auf dem Wanderslebring mit 70 in die Innenstadt durchrauschen können.	1821
__label__non-arg	Bus051 beispielsweise:	15331
__label__premise	Die B56 ist die Hauptverkehrsader (neben den Autobahnen) von Bonn aus in Richtung Siegburg (und andersherum) und stellt für Pendler die schnellste und direkteste Verbindung dar.	9583
__label__mpos	Freie Sicht bei Brückenauffahrt am Landgrabenweg schaffen	10207
__label__premise	Eltern die ihre Kinder mit dem Auto zur Schule bringen gefährden durch ihr rücksichtsloses Verhalten, parken in 2ter und 3ter Reihe blockieren von Fahrtwegen, durchfahrende Radfahrer und andere Verkehrsteilnehmer.	17331
__label__premise	Der Radweg an der Bahnparallele wird rechts an einem Baum vorbeigeführt.	4273
__label__non-arg	Bis dahin ist die Verwaltung die Kraft, die (angeblich) das Gute will und stets das Böse schafft...	13157
__label__non-arg	Die Problematik des Zebrastreifens wurde bereits in einem anderen Beitrag verdeutlicht.	7845
__label__premise	Im Bereich der Haltestelle Liebigstr. stadtauswärts kommt es immer wieder zu Konfliktsituationen mit Autos die bei Rückstau zum Teil mit auf dem dem Schutzstreifen	12072
__label__non-arg	Radwegbelag	16096
__label__premise	unattraktiver Radweg Bonner Straße Richtung Norden	3808
__label__premise	Viele zahlen offenbar lieber ihre 1-2 Strafzettel im Monat (wenn überhaupt welche kommen) und sparen dadurch immer noch Geld im Vergleich zur Garagenmiete.	1552
__label__non-arg	Vielen Dank!	5525
__label__mpos	Mehr Abstellplätze	11944
__label__premise	Spezialfall Lessingstr.: Autofahrer beeilen sich bei gerade geöffneter Schranke über den Bahnübergang zu kommen um Wartezeiten zu vermeiden	6411
__label__premise	Fahrbahndecke insbesondere am rechten Rand der Straße zu uneben für Radverkehr	5671
__label__premise	Rasende Autos	17397
__label__non-arg	Wieso darf ich hier nur rechts abbiegen?	4204
__label__mpos	Des weiteren schlage ich vor, dass die (H) Eichhornstraße so ähnlich wie am Großmarkt umgestaltet wird.	14225
__label__non-arg	Es ist eine wunderschöne Strecke an Agger, Sieg und Rhein entlang, vorwiegend über Radwege.	5895
__label__mpos	Ampelschaltung Auffahrt Reuterstraße	6185
__label__non-arg	In Bonn fahre ich viel und meistens auch gern mit dem Rad.	8954
__label__premise	Als Radfahrer fühle ich mich nur auf dem Fussweg sicher.	13596
__label__premise	Falschparker	7285
__label__mpos	Abhilfe könnte die farbliche Markierung eines Radwegs entgegen der Pkw-Fahrtrichtung schaffen (sofern die Verkehrsführung an dieser Stelle überhaupt korrekt interpretiert wurde...).	2597
__label__non-arg	Aber wie kommt man nun zur Kenneybrücke?	9413
__label__premise	Auf dem Weg fallen viele Stellen auf, Änderungs- bzw. Verbesserungsbedarf haben.	8546
__label__mpos	Stellplätze in allen Parkhäuser / Parkplätzen für Radfahrer freimachen	7136
__label__non-arg	Massnahmen	14198
__label__mpos	Man könnte in der Meckenheimer Allee weitere Fahrradständer schaffen und zusätzlich die Bushaltestelle Poppelsdorfer Allee abschaffen und diese Stellfläche nutzen.	9666
__label__premise	Der Grafschafter Rad- und Wanderweg = Radverkehrsnetz NRW = NiederrheinRoute biegt von der Lauersforter Straße in Richtung Park mit Ententeich ab.	17168
__label__non-arg	Der Stadtordnungsdienst kommt Aufforderungen zur Kontrolle nicht nach, weshalb anzunehmen ist, dass hier (wie an anderen Orten) über Ordnungswidrigkeiten bewusst hinweggesehen wird.	2364
__label__premise	Wenn man als Radfahrer aus der Dorotheenstraße aus dem Nordwesten kommt und den Kaiser-Karl-Ring kreuzen möchte, um geradeaus weiter in die Dorotheenstraße Richtung Südosten hineinzufahren, kommt es immer wieder zu gefährlichen Situationen.	4015
__label__premise	Da hier oft etliche Fahrräder hintereinander unterwegs sind dauert der Überholvorgang auch sehr lange, so dass es oft zu hektischem Einscheren kommen muss, um dem Gegenverkehr auszuweichen.	3336
__label__premise	Die Kreuzung Hubertusstr./Im Schmalzacker/Georg-Weiß-Weg in Ückesdorf ist seit langem eine gefährliche Stelle, insbesondere morgens vor Schulbeginn.	5539
__label__mpos	Fahrradbusse für Leute, die am Berg, wie z.B. Heidehof oder Muffendorf wohnen.	11041
__label__non-arg	Radwege	6324
__label__premise	Der Fahrradweg ist sehr schmal, so dass es eng wird, wenn einem z.B. jemand mit einem Fahrradanhänger entgegen kommt.	9243
__label__mpos	Mehr Rad-Stellplätze an S-Bahnhaltestelle Oberkassel-Süd / Nordseite	7669
__label__premise	Der Radweg ist absolut veraltet und hat sehr viele Schlaglöcher, im Sommer ist er regelmässig zugewachsen, die Löcher und Wurzelschäden hauen einem den Lenker aus der Hand, selbst bei langsamen Tempo unter 18 km/h.	16048
__label__premise	Unklare Vorfahrt bei Straßenverengung	1444
__label__premise	An der Kreuzung Parsickstraße, Steinbrückenstraße und Venloer Straße achtet so gut wie keine Autofahrer auf das Stop-Zeichen!	16396
__label__premise	Der in beide Richtungen zu nutzende Radweg wird im Kreuzungsbereich über den Fussgänger-Gehweg der Oscar-Romero-Strasse geführt.	7838
__label__premise	Heute schon bricht das Chaos aus, wenn schon zwei Rollatoren in der Bahn sind, geschweige es gesellt sich dann noch ein Kinderwagen dazu.	14551
__label__mpos	Weniger Lärm und Abgase, mehr Platz für Menschen und Begegnung.	15301
__label__premise	Auch auf der Josefstraße wird Tempo 30 häufig von Autofahrern weit überschritten.	17654
__label__mpos	Lösungsvorschlag 1: Einrichtung einer breiten Querungsmöglichkeit mit der vorhandenen Ampel und Entfernung der Drängelgitter.	3368
__label__non-arg	Radwege	14732
__label__premise	Abfahrt über Winterstraße vom Waldparkplatz Venner Straße/Professorenweg nach Bad Godesberg ist für Radfahrer nicht ungefährlich, da steil.	2538
__label__premise	Auf der gegenüberliegenden Seite endet der Radweg nach ca. 150 Metern - was aber nicht ausgeschildert ist.	7412
__label__premise	Vor allem gerade Morgens bei Dämmerlicht (Straßen nur teilweise beleuchtet) ist diese Straße für die Schulkinder ein Graus.	17406
__label__non-arg	Wenn der Taster gedrückt wird	11199
__label__mpos	Hirn könnte man entweder den aus der Stadt kommenden Radweg auch in Gegenrichtung freigeben, oder die Autos auf der anderen Seite verbannen.	4050
__label__mpos __label__premise	Da die meisten Radfahrer mangels einer Möglichkeit, über den Kaiser-Karl-Ring hinweg in die Georgstraße (Fahrradstraße) zu gelangen, zunächst die Nordstraße und die Irmintrudisstraße benutzen, wäre die Freigabe des Radwegs in beide Richtungen - zumindest ab Sportpark Nord oder besser ab Josefinum sinnvoll.	6477
__label__premise	Freundliche Polizisten verteilten schon mal ein Verwarnungsgeld, wenn man dabei sein Fahrrad nicht schob, sondern den Zebrastreifen fahrend überquerte.	4079
__label__mpos	Es wäre für alle Verkehrsbeteiligten lebensrettend bzw unfallverhindernd, wenn nur eine Abbiegespur in die VogelsangerStr zur Verfügung stände!	13597
__label__mpos	- rote Markierung um auf Radfahrer aufmerksam zu machen	8662
__label__premise	Jüngst habe ich an der Shelltankstelle vorsichtig den Bürgersteig mit dem Pkw erobert und da Fussgänger von rechts eher langsam sind eine Zeit lang den Verkehr von links beobachtet um eine Lücke nutzen zu können... dann flitzte ein Geisterradler an mir vorbei und machte noch eine eindeutige Handbewegung als ich erschrocken hupte.	9043
__label__premise	Diese stehen zwischen der Haltestelle UN-Campus bis zum Obi teilweise 10 - 20cm in die Fahrbahn (in Teilen sowohl links wie rechts des Fahrwegs).	1521
__label__premise	An der von Radfahrern viel befahrenen Kreuzung Hülsdonker/Krefelder Straße fehlt eine schnelle und sichere Linksabbiegemöglichkeit für Radfahrer.	15876
__label__non-arg	Radweg auf der Römerstraße	17058
__label__premise	Alles viel zu eng.	9790
__label__premise	Der gesamte am Ufer gelegene Radweg in der Rheinaue ist durch die Wurzel der am dem Radweg wachsenden Bäume total uneben und holprig.	5594
__label__premise	Der Nauenweg platzt spätestens im Berufsverkehr aus allen Nähten.	13908
__label__premise	Der stadtauswärtsführende Radweg ist zu eng, kaputt und schlecht geführt.	13111
__label__premise	Entweder muss man auf einen Bus oder auf ein Auto warten oder man fährt verbotenerweise über die rote Ampel.	16946
__label__premise	Es kommt dort öfters zu sehr engen Begegnungen, wenn die Hecken in den Weg rein wachsen.	4835
__label__premise	Dieser ist auf der Mittelstraße sowieso nur mit einer gestrichelten Linie auf der Fahrbahn markiert.	9461
__label__premise	Hier wird der Radweg oft so versperrt das ein ausweichen auf den Fußweg notwendig ist.	3531
__label__mpos	Bitte dies ändern.	2586
__label__premise	Offiziell müsste man also auf die Fahrbahn wechseln und dann die Straßenseite wechseln.	6573
__label__premise	Der Fahrradweg parallel zur Kaiserstraße ist an einigen Stellen sehr schmal.	4896
__label__premise	Diese Kennzeichnungen machen in der Kombination keinen Sinn.	7564
__label__non-arg	Wichtig für die Radverkehrsförderung ist der Einsatz von Betrieben und Behörden pro Fahrrad.	552
__label__premise	Dieser Radweg wird oft genutzt, da er die beste Verbindung zwischen Hangelar und Bonn ist.	5254
__label__premise	Nach Norden muss man sich als Fußgänger auf einem winzigen Stück Bürgersteig aufstellen und ohne drückerampel passiert nicht, als wäre man Verkehrsteilnehmer zweiter Klasse.	13827
__label__non-arg	Abbiegespur zur Oberschlesienstraße	15066
__label__premise	Fahrradstraße zugeparkt	6657
__label__premise	Eine sehr ungünstige Radverkehrsführung.	9165
__label__mpos	Radweg nach rechts verlegen.	11369
__label__premise	Ich beobachte sehr häufig kritische Verkehrssituationen an der Kreuzung B9 Heinemannstraße, wenn Fahrradfahrer hier auf dem Radweg entgegen der Fahrtrichtung in die Kreuzung reinfahren.	5838
__label__mpos	Der Radweg sollte an dieser Strecke wesentlich bereiter und eindeutig gekennzeichnet sein.	1993
__label__premise	Viel zu schmaler Schutzstreifen im Aufschwenkbereich der Türen parkender Autos.	89
__label__mpos	Furtmarkierung deutlicher: Filder Straße, Zufahrtstraße zu Tennisplätzen	16964
__label__mpos	Röckumstrasse als Fahrradstraße	759
__label__mpos	Bessere Abstellmöglichkeiten für e-Bikes z.B. extra Garagen	11235
__label__mpos	Schutzstreifen ersetzen	3414
__label__mpos	Bordsteinabsenkung	17832
__label__mpos	Trennen Sie den Radstreifen einfach baulich an den entsprechenden Stellen ab.	146
__label__mpos	Ich würde mir wünschen, dass dort mal öfters der Kehrwagen fährt.	12633
__label__premise	Mit überhöhter Geschwindigkeit abbiegende Busse geraten in den Radverkehr	4151
__label__mpos	Erst wenn das Fahrrad Vorfahrt bekommt verlagert sich der Verkehr auch real.	14842
__label__premise	Glücklicherweise ist er meistens zugeparkt.	12960
__label__non-arg	Grüne Lungen Innenstadt	13730
__label__premise	Die Fussgänger haben nämlich meistens dann.	1018
__label__mpos	Ich denke, dass sich viele Problemstellen besser beurteilen lassen, wenn man die Wege selber nutzt und die Perspektive der Radfahrer einnimmt (statt nur vom Schreibtisch oder bei einem Vor-Ort Termin urteilt).	5095
__label__premise	Als Radfahrer heißt es hier immer sehr, sehr wachsam sein, da einem ständig die Vorfahrt genommen wird.	13364
__label__premise	Darüber hinaus werden Radfahrer, die stadtauswärts unterwegs sind, regelmäßig von Kraftfahrzeugen bedrängt - entweder indem diese von hinten, bzw. seitlich die Fahrradfahrer schneiden oder durch das Parken auf dem Fahrradstreifen.	13138
__label__non-arg	- Begleitende und kommentierte Folien zur Eingabe mit Darstellung der Situation/Problemen und Planungsvorschlägen/Maßnahmen: http://www.df-edv.de/4privat/2015-08-24_Marienstrasse_Koeln-Ehrenfeld.pdf	12823
__label__premise	Radweg zwischen Röttgen und Ippendorf	2411
__label__premise	Bisher hatten wir nur wenige Personenschäden, allerdings liegt der letzte nur ein paar Monate zurück.	9504
__label__mpos	Besser wäre es, die Kaiserstraße zur Fahrradstraße inklusive ÖPNV umzubauen.	8695
__label__mpos	Breit, zwei Richtungen, ordentlicher Belag und möglichst wenig Unterbrechungen.	6537
__label__premise	Kein Radweg vorhanden	15878
__label__mpos	- Nutzungs-Qualität des vorhandenen Radwegenetzes herstellen.	14689
__label__premise	Ständig haltende Autos auf dem Radweg	3612
__label__mpos	Radschnellweg parallel des Militäring	12319
__label__premise	Und die Motivation in langsame Straßenbahnen oder Busse zu steigen, wenn man mit dem PKW schneller ist, ist halt nicht wirklich groß.	15622
__label__non-arg	Aber die Vorteile liegen auf der Hand:	13640
__label__premise	Viele Fußgänger nutzen den Radweg als Bürgersteig, da er als Radweg nicht sofort kenntlich ist.	4536
__label__mpos	Ein Schild an jedem Weganfang Getrennte Weg Fuß-/Radverkehr mit zwei Pfeilen jeweils auf Fuß- und Radweg zeigend, würde vielleicht den einen oder anderen auf den richtigen Weg bringen.	2746
__label__premise	Bis auf den kurzen Abschnitt mit Radschutzstreifen zwischen Humboldtstr und Im Ohl sind die Radfahrer auf der Straße.	17191
__label__mpos	Die Einrichtung der Fahrradstraße auf der Adelheidisstr. sollte vervollständigt werden.	6782
__label__mpos	mehr Sichereheit durch zusätzlich Zebrastreifen schaffen	14238
__label__premise	Hier besteht Unfallgefahr mit Fußgängern.	3262
__label__premise	Ohne Karte würde man sich x-mal verfahren.	7988
__label__premise	Das ist eine Zumutung.	10066
__label__mpos	Fahrradparkplätze	14591
__label__mpos	Radfahrer noch stärker in den Fokus rücken, Autofahrer sollten noch zu mehr Rücksicht gemahnt werden	10570
__label__premise	An der Gerhard-Bruders-Straße wird an allen Querstraßen zu dicht an den Kreuzungen geparkt.	12655
__label__premise	In der Kaiserstr. zwischen Weberstr. und Königstr. ist der Radweg zu eng.	881
__label__premise	Doch das Queren der Römerstraße ist extrem gefährlich!	16838
__label__premise	Radweg holperig wg. Baumwurzeln u.a.	10723
__label__mpos	Hierfür bräuchte man insgesamt 36 Fahrzeuge für den Tagesbetrieb plus mindestens acht E-Wagen morgens (2 für 041 und 044, 1 für 042, 3 für 043) durch ideale Verknüpfung der E-Wagen insgesamt 42 Fahrzeuge, die täglich benötigt werden.	15524
__label__premise	Fahrradweg viel zu eng für die Anzahl der Nutzer	2937
__label__premise	Wenn man hier aus der Karl-Landsteiner-Str. nach links in die Sigmund-Freud-Str. abbiegt, ist man insbes. im Feierabend-Verkehr in Gefahr, von den das Klinik-Gelände im Sekunden-Takt über zwei Beschrankungen verlassenden Wagen erfasst zu werden.	2258
__label__non-arg	Ampel an der Querung Busbahnhof, Grafschafter Rad- und Wanderweg	16329
__label__mpos	Es wäre aber schon viel erreicht, wenn die Busfahrer entsprechend über die Verkehrsregeln aufgeklärt würden.	7270
__label__mpos	Fehlplanung Haltestelle Campus verbessern	11453
