id;description;DBO
882702345101523;Die anderen waren unterwegs klauen.;nothing
876250699080021;Alberta auf ihrem Gebiet schon;nothing
1390980157557690368;@Alice_Weidel Das aktive Arbeiten der AfD gegen die Impfung ist zum Teil mitverantwortlich dafür wie lange wir brauchen werden um aus der Pandemie rauszukommen und wird am Ende Leben gekostet haben. Shame on you, AfD! Ich wünsche Ihnen von Herzen schlaflose Nächte deswegen.;criticism
1394615023121702912;Gebiete des Deutschen Reiches nach dem Stande vom 31. Dezember 1937 Aufnahme gefunden hat. (2) Frühere deutsche Staatsangehörige, denen zwischen dem 30. Januar 1933 und dem 8. Mai 1945 die Staatsangehörigkeit aus politischen, rassischen oder religiösen Gründen entzogen worden …;nothing
862117110493380;https://www.facebook.com/photo.php?fbid=1032839173398109&set=a.634481576567206.1073741825.100000161078514&type=1;nothing
861972023841222;Die wissen doch immer mehr als die anderen...;nothing
1056522671052822;"AFD 
bekommt auch mein Kreuz. ????????????";criticism
1056922741012815;Aber wir sind doch schon groß  und lassen uns nicht mehr verar......;nothing
982638161774607;"LIVE aus Ungarn!

http://www.mediaklikk.hu/media-lejatszo/?ch=1";nothing
876871122351312;Ich hatte es gestern schon gepostet,  dass wegen PEGIDA mein Motorrad nicht anspringt. Heute erneut versucht. Springt immer noch nicht an. Vielen Dank.  Ich werde morgen pünktlich 18.15 Uhr auf dem Neumarkt stehen und euch mal so richtig die Leviten lesen. Als Disskusionsverstärker bringe ich ne Deutschlandfahne mit. Also PEGIDA zieht euch warm an. ??????;nothing
1105454659492956;.....Araberheim. ...;nothing
1396482569252790272;@leuchtet_helle @charlottelokal Die #ZeugenCoronas müssen ebenfalls therapiert werden nach Entlassung und Inhaftierung der politisch und medial Verantwortlichen für die durch Maßnahmen geschaffene größte Katastrophe nach dem letzten Weltkrieg. #MerkelMussWeg #HaftFuerAlle;agitation
1152571701447918;Genau so ist es ??????;nothing
1056951544343268;unter Massenabschiebung würde ich verstehen, wenn da nicht 127 sondern 127.000 stehen würde, alles andere ist ein Tropfen auf einen heißen Stein;criticism
1012958962075860;Kann man so sehen , wobei das Ausmaß von Gewaltbereitschaft und Fanatismus meiner Meinung nach nicht vergleichbar sind. Eine Lösung könnte aber demnach sein, dass die Kulturen für sich bleiben - Multikulti funktioniert nicht.;nothing
977027702335653;https://www.facebook.com/noszkurwamac/videos/10156446888640206/ So ist in Ungarische Bahnhof;nothing
1052404578131298;"Thomas Miles nur ""einen"" Artikel lesen, hilft da manchmal nicht. Es gab eine Aufklärung und zwar hat sein eigener Freund/Mitbewohner den Mann erstochen. Kannst ja mal googeln, das müsste wohl noch zu finden sein.";nothing
874452862593138;Gut Ding will Weile haben...  (y);nothing
1238;Bin voll dafür.....!!! Hasst mich von mir aus für die Einstellung, aber mir ginge das schon nicht mehr weit genug. Ich würde ein Frachtschiff karpern, die Container ringsherum durchbohren, Asylanten(Flüchtlinge aus what ever für Gründen) hineinverfrachten, zuschweißen und im Meer versenken. Nur so als abschreckung, das so lange bis freiwillig hier keiner mehr ankommen will....;nothing
1384068008570605568;@BMW_Zorge Dem ist nichts hinzuzufügen.  Gedächnisverlust? Da gibts doch was von Rohtiopharm “Kinkobil”, könnte das nicht auch in der Blau Braunen Güllegrube eingesetzt werden? Eine Dauermedikation gegen Degeneration und fortgeschrittenem Schwachsinn. #FCKAFD #FCKNAZIS #afdistnichtnormal;agitation
1152529371452151;"Sebastian Höfer.
Keine falschen Hoffnungen, sie wird. Jetzt stehen aber erstmal div. Landtagswahlen an und dann geht es in den Bundestag !
Wenn die Wahnsinnspolitik der Merkel so weitergefuehrt unsere Bevoelkerung immer weiter zugunsten von moslemischen Sozialschmarotzern ausgebeutet wird, sehe ich eine gute Chance fuer eine Regierungsbeteiligung.
Denn, die Hetze und die Diffamierung gegen die AfD nationalsozialischer Praegung zieht nicht mehr beim Buerger";criticism
989183197786770;haha ha ah und wem haben wir das zu verdanken?? natürlich unserer führenden Politik, die alle rein lässt. alle Flüchtlinge aus der 3. Welt und keinen Plan hat, dies zu vermeiden. Natürrlich muss da Pegidan vors Loch geschoben werden, Wäre es nicht so gekommen, Hätten wir eine Armee die das Land beschützt und eine Polizei, die solche Situationen wie die Flüchtlingskrise verhindert hätte und der Leitung unserer lieben amtierendenPolitiker. wäre es nicht so gekommen. Haha Haha. Ja zahlende Touristen werden jetzt Abstand halten. Die Welt ist ja groß;criticism
945837992121291;nicht nur in München, ist in Dresden nicht anders;nothing
1095899297115159;Sowas sind keine Flüchtlinge, das sind Erpresser.;nothing
862056920499399;Jetzt funktioniert es wieder reibungslos , komisch;nothing
1258;Hier du dumme kleine fotze halt mal deine scheiss Klappe hast du dich mal angeguckt voll geschminkt und sagt mir was wegen Nageltante oder Wimpern mir reicht es langsam. Mit dir wegen solchen Leuten wie die werden wir eingesperrt und er wird sich so lang ziehen bis sich nicht alle impfen lassen  Und noch was dir würde es mal gut tun das die wieder auf machen wärst du mal bisschen ansehnlicher  Also fuck nicht ab es muss nicht jeder deiner beschissenen Meinung sein  Und alles für gut heißen was diese abgefuckten Politiker machen;nothing
882710065100751;einer weniger hurra;nothing
945433472161743;Hallo - Gnade lass ich gerne walten :);nothing
945857372119353;Die müssen doch gegen uns verblendete Bürger und Nazis argumentieren....;nothing
1065799113458511;Das kenne ich von früher. Stabü. war total langweilig.!!!;nothing
1069216369783452;Deutschland hat keine Verfassung siehe GG Artikel 146.;nothing
1105437422828013;Unfassbar!!!!!! Einfach nur noch zum kotzen !!!!!!;nothing
855024111202680;Dann kannst du ja den deutschen Pass wieder abgeben. Du liebst doch nur die Vorteile die du in Deutschland hast. Dann kämpfe doch für dein Land und wohne dann auch bitte dort.;nothing
1105443792827376;"Diesen ""Brüllturm"" wird es nie geben !";nothing
989214634450293;"Wenn mir ein Fingernagel abbricht, ist Pegida schuld... Wer auch sonst? ?????? Immer Pegida... ;)";nothing
1096120717093017;3 Lkws nebeneinander und schön mit Gehupe draufzu fahren ganz langsam dann machen die schon platz.;nothing
1065805093457913;Stimmt man wusste wie es funktioniert. Machen ja heute noch viele die im Westen wissen nämlich auch wie das geht.;nothing
1065938206777935;Danke Peter Dost!;nothing
1056516314386791;??????;nothing
1395081140688535552;@HasnainKazim Szenen aus Teheran, Hauptstadt Persiens, bevor die Islamisierung schon weit vorangeschritten ist. https://t.co/9EpBxzIz9v;nothing
1057071597664596;Ich hoffe,  das die wissen, die wieder zurück müssen , das da, wo kein Schnee liegt und kein glatteis ist , das auch gerannt werden kann. ...bye bye;nothing
862139217157836;Die Karla wieder - die ist soooooooo unglaublich klug .... Mädel verpiss dich doch bitte auf eine andere Seite - z.B. dort wo sich ebenso kluge Deppen trollen wie du es bist - versuchs doch mal. Dort wird es dir gefallen !!!;nothing
982728911765532;Veronika Vujica 100€ finde eine Frau/Kind im Video ????;nothing
888153961223028;"man muss unterscheiden zwischen waahlen und wahlen.
die departements- und kantonalwahlen sind wahlen, bei denen lokale kandidaten, oft seit jahrzehnten jedem buerger persoenlich bekannt, nicht so sehr fuer ihr programm, als eben auch fuer ihre lokale popularitaet gewaehlt werden.
der FN hatte bis heute einen einzigen cantonalabgeordneten.
die neuen kandidaten sind dem volk weitgehend unbekannt.
zumal wurden die departements- und cantonalregeln kuerzlich geaendert und es weiss noch niemand, wie die neuen regeln funktionieren, dies ist noch nicht definitiv veroeffentlicht.
es herrschte also eine grosse unsicherheit.
und trotzdem sind uns mindestens vier kantone, vielleicht mehr, im ersten wahlgang zugefallen und es werden naechsten sonntag noch viele andere FN waehlen.
fuer ein departement wird es nicht reichen.
aber eine starke FN-vertretung in den cantonen kann die politik der departementale beeinflussen, blockieren.
ok, es war nicht der von einigen erhoffte erdrutschsieg.
aber die nr 2 der partei, philippot, sagte heute abend auf bfm-tv, wir haben schon jetzt mehr gewonnen als wir noch vor kurzer zeit hoffen konnten.
die UMP hat ""gewonnen"". aber die PS ist jetzt klar nur noch die dritte partei frankreichs.
DAS ist der eigentliche sieg. das volk hat begriffen. das vok wird bald den mut aufbringen, den FN an die erste stelle zu setzen.";nothing
854999394538485;Wer sind die Medien ? Wohl niemand,der Wahrheit spricht !;nothing
977139848991105;Ihr seid doch nicht dicht glaubrihr wirklich auf eine gerechte Verteilung der Flüchtlinge?;criticism
991249234246833;Weiß einer wieviel Leute es sind?;nothing
946616522043438;Tun Sie doch bitte nich so, als ob man Flüchtlinge in seinem Bett schlafen lassen müsste. Vor was hat den hier jeder Angst. Das euch Hartz 4 gestrichen wird. Dann sucht euch bitte Arbeit. Und keiner wurde gezwungen in einer Großstadt zu leben. Wem das Leben dort nicht passt oder zu teuer ist der hat die freie Wahl.;nothing
1010301809008242;Alle Forderungen werden wirklich verpuffen, wenn die ganzen Feiglinge, die nicht auf die Straße gehen,  ( die Gründe kennen wir alle) in ihren Löchern bleiben! Tatjana ist eine mutige Frau, wir bewundern sie!!!! Und Pegida lebe hoch!;nothing
1092030587502030;sollen sie nur ordentlich bomben reintun. Auf daßdie schwarzen Affen eingeheizt kriegen.;nothing
982639981774425;Danke, hab schon umgeschaltet;nothing
946046828767074;Sie sind doch selbst eine ausländerin nini!!!!!!!!!!!!!!!;nothing
982741518430938;Joel lueg das moll ah...;nothing
1043670185671404;RICHTIG !!! religion is not Jesus,religion is only human.;nothing
966870166684740;In dem Bundesamt kann man doch noch Flüchtlinge unterbringen;criticism
982790958425994;Ja, euer Omi und Opi. ABER NICHT IHR. Eure größte Leistung besteht darin in kürzester Zeit nen 20er Sterni zu eliminieren.;nothing
945836945454729;Wieder so ein gut Mensch der nicht zum deutschen Volk steht.;nothing
1065809333457489;Die parlamentarischen Demokratie ist Maustod, sie funktioniert nicht mehr und hat die letzten 25 Jahre nicht funktioniert ,weil von oben nach unter durchregiert wird ohne auf die Bürger Rücksicht zu nehmen. Ein Herr Frank Richter Bundeszentrale für politischen Bildung Sachen(studierte in Erfurt und Neuzelle Theologie und wurde 1987 zum katholischen Priester geweiht und 1989 die sogenannte Opposition ) versucht uns die Welt wieder zu erklären im Namen der CDU, ist ja lachhaft für einen der in der DDR ausgewachsen ist (alle  Atheisten )   und zwei Systeme kennen gelernt hat. Für wie blöd halten die uns eigentlich ? Man hatten wir es in der DDR ruhig muss man im nachhinein sagen , schaut euch um wohin die etablierten Parteien das Land gebracht haben ! Wir werden unseren Kinder nicht so ein krankes Land hinterlassen, das steht fest, egal mit welchen Mitteln.;criticism
1064375313600891;"Wir, in Sachen sind auf alle Deutschen stolz, die Patrioten sind und manche Hunderte Kilometer fahren um bei uns zu den Demos mit dabei zu sein, Danke... Fazit, egal wo die Leute herkommen, egal aus welchen Bundesland, egal aus welchen Europäischen Land ( natürlich auch nicht Deutsche die auch sehen, dass hier auf der Welt sehr viel schief läuft, dank an alle, "" Gemeinsam sind wir Stark...";nothing
1680;Hey was soll das? Ausser Defamierung (Nachrichten im HR4 Rundfunk von 08:00) habt ihr nichts zu berichten? Ihr seid wirklich ein dreckiges Staatsfernsehen. Man sollte eucham nächten Baum aufhängen.;nothing
1063805490324540;Und nun ratet mal, was bei Siemens in Erlangen die wichtigste Verkehrssprache ist? - Richtig: Sächisch!;nothing
982779048427185;Lies Dir mal die Version des GG bis 1989 durch Mädel! Töpferkurs mit 1 abgechlossen, aber Geschichte abgewählt. Dummtrulla.;nothing
861971423841282;Ich frage mich warum Leute GEGEN Pegida sind? Sind das die Islamisten Befürworter??? Oder haben die noch nix geschnallt???;nothing
1096006727104416;Im Straßenbau gibts auch Walzen;nothing
862000170505074;https://www.facebook.com/video.php?v=789409644476072&set=vb.775739042509799&type=2&theater;nothing
882850098420081;In China ist ein Sack Reis umgefallen! !!!!;nothing
1121712141200541;Liebe afd macht endlich was dagegen, da ich momentan in stuttgart wohne und hier nur noch schwarze, Araber und Türken sehe und überall dessen Sprache höre und wie die überall rum lungern und die Leute bequatschen. Das ist nicht mehr mein Deutschland überall sieht und hört man dieses pack und ist vergebens auf der suche nach deutschen denn das einzige was man sieht sind Kopftücher und ausländer. Wer immernoch nicht Begriffen hat das uns die aktuelle Politik den Volkstod bringt sollte einmal Urlaub in stuttgart machen und ihm vergeht hören und sehen. Bitte macht was ganz schnell dagegen. Ich fühle mich hier nicht mehr wohl. Danke;criticism
982647228440367;http://www.focus.de/politik/ausland/eskalation-an-serbisch-ungarischer-grenze-fluechtlinge-ueberrennen-polizisten-und-stroemen-nach-ungarn_id_4952511.html;nothing
1111355522236203;"Scharfe Attacken nach AfD-Parteitag

Viele Reaktionen in Deutschland auf das beschlossene AfD-Programm zielen auf den darin enthaltenen Anti-Islam-Kurs. Aber auch die generelle gesellschaftspolitische Ausrichtung steht in der Kritik. http://www.dw.com/de/scharfe-attacken-nach-afd-parteitag/a-19229048";nothing
982639201774503;als wenn Flüchtlinge so abgehen würden. Mit Sicherheit Terroristen dazwischen die Unruhen in Europa bringen sollen.;nothing
1056911977680558;Schlauchboot hätte auch gereicht,diese sinnlosen kosten immer;criticism
1134169296621492;Püh;nothing
1482;Hammerskins forever, forever Hammerskins! Wir werden unsere Rasse und unsere Nation verteidigen! Die Juden und die Demokraten müssen uns nicht erlauben, unsere Rasse und unsere Nation zu verteidigen!;nothing
951901654848258;"Karl Valentin hat es auf den Punkt gebracht: "" ... und das Ritterfräulein Annerl ward von einem Neger schwanger. Doch der Ritter sagt nur: Scheiß, Hauptsach is, es wird ka Preiß! Ja so warns, ja so warns, ja so warns, die oidn Rittersleut ... "" (Das waren aber - nur -  die Ritter aus Grünwald im Isartal!!!)";nothing
982671135104643;Die finden immer eine Ausrede.;nothing
997609383610818;Grüsse aus Bad Sooden-Allendorf;nothing
1056682167703539;Damit stimme ich überein, denn der Rest des nutzlosen Gesindels, so schön auf den Fotos dargestellt, ist tatsächlich einfach unwählbar.;criticism
962625767109180;Bis jetzt noch nicht... na ja, das gab es schon häufiger. Leider...;nothing
861944110510680;"Jeder Anfang ist schwer ! Ihr müsst Euch besser organisieren! 
Wir fangen ja gerade mal an !";nothing
1152512788120476;Erinnert mich irgendwie an die Judenverfolgung..... :-(;nothing
882710848434006;vor der Arbeit. ...hier gibt's alles gratis u dorr dumme deutsche bezahlt. ...wie die diätenerhöhung unserer politiker von gleich ma 1000€ und rente mit 60;criticism
982771358427954;Ramon De la Perez  Flüchtlinge ?? Echte Flüchtlinge würden sich sicher nie so verhalten aber bei Dir ist anscheinend Jeder der ein bisschen rumschreit und -schlägt ein Flüchtling, nun was das Denken betrifft, das wendest Du am besten gleich bei Dir an !  :-D ??  :-((;nothing
1134094676628954;Nimm endlich deine hässliche Tasche und geh!;nothing
1064361593602263;Conny Gleu , hast schon Recht. Wollte nur mal ein wenig auf den Putz hauen. Wenn Dresden etwas zentraler oder direkt in der Mitte liegen würde, wären montags sicherlich alle Stämme zahlreich vertreten!;nothing
